pid,labels
12134,"376,265,340,349"
12135,"267,15,111,17,56,125"
12136,"3,332,17,18,53"
12137,"425,265,399,208,209"
12138,"73,10,395,44,496,145"
12139,"259,199,135,169,170,426,431,311"
12140,"418,38,457,265,240,218"
12141,"64,69,10,11,44,80"
12142,"13,77,401,216,380,31"
12143,"233,10,43,51,24"
12144,"73,10,395,44,496,145"
12145,"448,64,524,79,145"
12146,"128,169,170,195"
12147,"38,395,396,49,309,24"
12148,"448,64,10,524,145"
12149,"160,3,35,36,423"
12150,"64,111,80,275,21,182"
12151,"160,417,296,40,139,315"
12152,"199,169,426,170,171,508"
12153,"32,38,8,405,91,31"
12154,"0,8,206,208,369"
12155,"89,26,350,23"
12156,"514,231,8,26,350"
12157,"97,228,5,57"
12158,"160,3,172,21,315"
12159,"355,291,169,271,337"
12160,"290,299,111,51,284,31"
12161,"38,199,71,169,170,171,24"
12162,"38,71,105,503,24,220,221"
12163,"265,11,205,376,349"
12164,"64,231,80,26,350"
12165,"147,3,148,21"
12166,"320,34,15,16,17,116"
12167,"0,38,8,206,240"
12168,"160,423,41,334,286"
12169,"3,104,147,180,120,30"
12170,"64,65,473,93"
12171,"323,199,170,43,145,181,24"
12172,"448,64,524,335,145"
12173,"111,112,21,182,123"
12174,"291,265,492,271,208,209"
12175,"3,51,52,21,28,190"
12176,"135,40,169,170,236"
12177,"96,258,420,296,31"
12178,"11,109,145,402,54,55"
12179,"296,300,430,467,53"
12180,"231,8,308,26,350"
12181,"10,44,145,402,54,55"
12182,"0,1,2,397,313"
12183,"448,64,524,145,90"
12184,"64,10,145,181,60,93"
12185,"456,429,271,213,252"
12186,"3,199,200,170,337,21,311"
12187,"199,169,170,436,343"
12188,"296,8,270,306,405"
12189,"456,265,490,269,271,218"
12190,"0,391,8,313,346"
12191,"128,194,3,34,145,21,187"
12192,"296,233,428,15,144,51"
12193,"320,131,17,466,115,21"
12194,"326,105,10,11,220,221"
12195,"3,325,301,21,85,53"
12196,"128,194,100,40,105,145,503"
12197,"417,199,296,169,170,426,337,274,311"
12198,"100,292,13,367,401,53"
12199,"326,105,10,220,221"
12200,"3,199,200,170,108,337,21,311"
12201,"448,64,524,80,145"
12202,"160,123,111,115,21,315"
12203,"66,135,21,250,187,30"
12204,"419,234,11,430,21,53,60"
12205,"169,77,111,441,31"
12206,"288,265,10,498,54,376"
12207,"384,265,418,376"
12208,"448,65,64,473"
12209,"448,64,524,145,402"
12210,"3,199,200,170,48,337,21,311"
12211,"160,356,199,40,151,315"
12212,"67,72,10,11,44,54"
12213,"515,265,271,348,444,255"
12214,"33,147,21,156,126"
12215,"38,457,105,240,218,318"
12216,"162,163,131,44,241,468"
12217,"64,448,10,80,54"
12218,"322,74,10,307,54,60"
12219,"128,129,418,265,376"
12220,"384,199,265,170,426,169,337,311,223"
12221,"38,71,264,10,44,145,24"
12222,"199,296,169,170,337,251"
12223,"34,263,169,170,21,187"
12224,"513,1,48,434,21,277"
12225,"355,291,444,271"
12226,"160,40,494,184,315"
12227,"384,420,296,265,49,24"
12228,"33,147,148,21,127"
12229,"34,3,169,170,21,187"
12230,"160,324,135,41,250,315"
12231,"3,4,199,200,170,337,435,21,311"
12232,"448,64,38,39,240"
12233,"32,10,43,24,60,31"
12234,"199,169,21,343,187"
12235,"514,8,308,26,350"
12236,"3,187,21"
12237,"199,200,104,170,337,21,311,187,30"
12238,"38,264,271,54,444,95"
12239,"288,457,265,498,376,218"
12240,"265,397,208,209,313,415"
12241,"3,170,459,113,28,30"
12242,"135,329,170,431,436"
12243,"72,265,44,376,220,221"
12244,"1,2,265,434,340"
12245,"382,199,168,17,24,62"
12246,"457,218,23,24,26,62"
12247,"40,241,131,406"
12248,"32,290,383,208,31"
12249,"448,64,524,80,145"
12250,"96,395,204,396,13,31"
12251,"10,493,145,220,221"
12252,"227,4,433,117,30"
12253,"128,130,395,496,24,25"
12254,"1,483,169,21,311,187"
12255,"291,455,139,271,155"
12256,"131,139,494,241,184,155"
12257,"291,360,271,213,214"
12258,"3,19,4,375"
12259,"3,199,200,170,337,147,148,311"
12260,"64,448,524,80,145"
12261,"385,228,5,204,13"
12262,"326,488,105,265,493,145"
12263,"3,199,200,41,42,170,337,21,311"
12264,"355,424,271,370,216,218"
12265,"448,64,524,79,145"
12266,"3,85,21"
12267,"10,313,314,220,221"
12268,"288,482,291,271,213,214"
12269,"80,64,93,448"
12270,"3,199,200,41,42,170,337,21,311"
12271,"3,325,15,16,53,85"
12272,"384,297,349,265"
12273,"231,8,308,26,350"
12274,"160,40,315,334"
12275,"38,455,8,271,240,308"
12276,"255,199,170,426,271,337,311,280,348,223"
12277,"388,293,4,111,210,85"
12278,"199,265,170,426,169,337,340,311,223"
12279,"67,419,10,11,44,54"
12280,"0,313,346,220,510"
12281,"80,473,64,448"
12282,"67,38,264,10,11,44,54"
12283,"64,296,489,333,90,60"
12284,"128,3,332,17,53,186"
12285,"3,420,296,265,340,21"
12286,"89,26,350,23"
12287,"0,231,23,249,26"
12288,"326,105,10,220,221"
12289,"128,194,199,200,170,337,145,21,311,379"
12290,"326,105,10,493,145,220"
12291,"327,8,265,269,344,218"
12292,"66,3,104,21,30"
12293,"388,4,294,111,19"
12294,"162,163,34,237,21,187"
12295,"229,230,180,120,316,30"
12296,"258,328,49,24,31"
12297,"290,131,134,296,306,31"
12298,"64,448,524,80,145"
12299,"160,334,111,247,123"
12300,"3,199,200,170,337,115,21,311"
12301,"0,8,206,208,369"
12302,"100,101,70,4,13,401"
12303,"40,131,134"
12304,"231,8,206,208,369,26"
12305,"326,105,10,493,145,220"
12306,"10,145,181,60,61"
12307,"131,199,170,139,241,248,155"
12308,"15,16,115,21,22"
12309,"225,147,148,120,156"
12310,"3,19,4,7"
12311,"296,111,371,411,123"
12312,"4,238,368,21,182,184"
12313,"456,265,271,213,409,252"
12314,"34,3,199,200,170,337,21,311,447"
12315,"33,325,528,53,21,311"
12316,"64,448,368,80,184"
12317,"38,296,137,460,87"
12318,"3,4,238,21,126"
12319,"102,455,40,139,271,21"
12320,"73,10,395,44,496,145"
12321,"199,296,169,170,337,251"
12322,"3,325,15,16,53"
12323,"3,435,4,238"
12324,"10,11,205,220,221"
12325,"296,202,139,300,111,153"
12326,"38,231,26,91,350"
12327,"34,17,18,116,447"
12328,"64,65,524,145,338"
12329,"41,42,265,21,182,376"
12330,"258,420,296,426,508,31"
12331,"448,64,43,80,24"
12332,"448,64,524,80,145"
12333,"199,296,169,170,337,251"
12334,"64,448,323,199,170,80"
12335,"323,199,170,43,145,181,24"
12336,"34,263,41,21,215,187"
12337,"10,120,121,219,60,30"
12338,"96,420,296,49,24,31"
12339,"38,105,137,493,145,23"
12340,"226,131,40,368,184"
12341,"160,128,40,186,315"
12342,"34,3,263,296,371,30"
12343,"523,147,148,180,53,120"
12344,"0,1,2,216,254"
12345,"57,228,5,97"
12346,"40,226,131,142"
12347,"64,10,93,60,61"
12348,"160,40,315,196"
12349,"162,163,34,131,237,241"
12350,"320,17,18,21,187"
12351,"425,265,211,212,376,216"
12352,"40,73,395,44,496,151"
12353,"1,2,265,211,438,319"
12354,"202,366,271,111,119"
12355,"145,83,115,21,502,54"
12356,"38,264,145,402,54,55"
12357,"40,226,131"
12358,"288,265,458,498,277,438"
12359,"64,448,322,80,54"
12360,"226,131,38,78,368,184"
12361,"4,44,173,15,17,54,183,56"
12362,"40,145,83,54,502"
12363,"326,105,10,220,221"
12364,"135,199,169,431,382"
12365,"323,199,170,10,145,181,60"
12366,"228,5,199,301,21,382"
12367,"320,204,13,14,17"
12368,"40,241,131,406"
12369,"426,11,109,245,508,31"
12370,"5,6,74,307,243,184"
12371,"418,38,265,240,82"
12372,"131,60,241,24,345,92"
12373,"3,111,16,15,284"
12374,"418,8,265,206,376"
12375,"38,493,240,145,87"
12376,"0,456,457,271,216,218"
12377,"135,40,170,138,459"
12378,"265,365,340,349"
12379,"3,4,7,19,120"
12380,"4,199,13,506,188,382"
12381,"32,290,265,273,31"
12382,"226,131,40,76,23"
12383,"184,185,40,368"
12384,"448,64,524,80,145"
12385,"259,260,199,169,170,426,311"
12386,"323,199,170,10,111,282,60"
12387,"160,145,146,184,185,315"
12388,"10,145,402,54,24,62"
12389,"3,4,435,238"
12390,"21,22,154,28,190"
12391,"64,11,205,80,24,59"
12392,"332,17,18,53,58"
12393,"68,111,21,53,472,187"
12394,"296,306,371,452"
12395,"322,323,199,170,10,54"
12396,"448,64,524,80,145"
12397,"160,35,36,40,334"
12398,"64,448,323,199,170,80"
12399,"457,265,271,438,218,444"
12400,"451,203,528,50,147,311"
12401,"131,40,142,241,145"
12402,"160,40,145,146,315"
12403,"13,301,401,21,122"
12404,"160,40,315,247"
12405,"354,484,304,216,255"
12406,"0,8,206,208,369"
12407,"10,11,109,145,54,502"
12408,"34,263,169,15,16,311"
12409,"40,131,132,406"
12410,"13,301,401,21,122"
12411,"265,409,26,27,350"
12412,"325,41,111,275,53,286"
12413,"216,0,304,357"
12414,"456,425,265,271,208,209"
12415,"3,4,262,105,19"
12416,"128,194,100,40,145,21,187"
12417,"320,34,41,42,17,116"
12418,"518,43,145,181,24,28"
12419,"3,199,200,170,337,21,311"
12420,"199,170,139,74,307,248,155"
12421,"512,489,218,60,509"
12422,"34,104,21,187,30,447"
12423,"360,271,208,209,348,255"
12424,"291,457,218,271,23,26"
12425,"184,185,40,368"
12426,"80,64,93,461"
12427,"323,199,170,43,145,181,24"
12428,"80,64,93,448"
12429,"64,90,208,218,509,479"
12430,"40,201,74,41,317"
12431,"3,332,17,18,53"
12432,"40,41,243,21,184,126"
12433,"169,170,171,199"
12434,"3,111,275,180,147,120"
12435,"33,3,147,148,21"
12436,"19,4,238,7"
12437,"453,8,206,208,369"
12438,"160,162,163,135,250,315"
12439,"448,64,524,79,145"
12440,"160,128,187,21,186,315"
12441,"8,297,265,206,208,369"
12442,"416,395,396,145,181,53"
12443,"225,33,147,21,120,156"
12444,"454,10,493,145,220,31"
12445,"448,64,524,79,145"
12446,"38,72,264,11,12,44"
12447,"448,64,145,402,24,25"
12448,"387,456,271,377,218"
12449,"128,160,175,243,247,184"
12450,"297,265,77,145,478,31"
12451,"38,39,264,71,24"
12452,"0,321,271,208,209"
12453,"425,265,366,271,208,369"
12454,"0,391,8,313,346"
12455,"448,64,524,80,145"
12456,"64,11,44,45,80,54,55"
12457,"0,8,206,208,369"
12458,"452,296,92,306,60"
12459,"231,8,206,208,369,26"
12460,"3,34,187,21"
12461,"199,169,170,436,343"
12462,"296,169,411,420"
12463,"131,135,241,406,189"
12464,"10,145,402,54,95"
12465,"370,279,216,249,218,446"
12466,"128,194,3,199,200,170,145,337,85,311"
12467,"199,265,170,426,399,337,340,311,223"
12468,"68,111,53,21,182,472"
12469,"135,40,236,151,152"
12470,"64,72,11,12,44,80"
12471,"291,265,271,340,444"
12472,"160,3,204,13,21,315"
12473,"64,448,524,80,145"
12474,"10,493,145,220,221"
12475,"3,187,108,21"
12476,"32,290,180,120,31"
12477,"131,8,206,208,369,406"
12478,"518,43,145,181,24,28"
12479,"288,0,482,195,128"
12480,"169,170,171,199"
12481,"10,43,145,181,24,60"
12482,"40,145,146,115,21"
12483,"204,13,14,467,53"
12484,"291,8,206,271,208,369"
12485,"66,3,85,30"
12486,"108,305,85,21,86"
12487,"3,199,200,170,337,21,311,124"
12488,"323,199,170,43,145,181,24"
12489,"330,111,207,474,28"
12490,"68,4,435,21,53,182"
12491,"160,166,40,15,151,315"
12492,"162,163,34,135,237,250"
12493,"240,82,38,39"
12494,"66,13,180,120,122,30"
12495,"131,134,169,170,493,145"
12496,"38,71,264,240,24"
12497,"135,199,170,138,459,374"
12498,"231,8,457,218,308,26"
12499,"3,199,200,170,48,337,21,311"
12500,"8,308,23,89,26"
12501,"64,38,137,43,80,24"
12502,"4,7,267,108,111,21"
12503,"160,128,169,311,186,315"
12504,"8,271,308,26,444,350"
12505,"160,64,40,334,93"
12506,"33,66,147,148,21,30"
12507,"3,68,53,21,182"
12508,"199,494,368,184,382"
12509,"265,11,205,376,349"
12510,"199,169,170,426,337,274,436,311"
12511,"448,473,64,93"
12512,"322,10,54,95"
12513,"3,325,15,16,53"
12514,"160,40,168,334,17"
12515,"128,129,130,40"
12516,"0,265,399,208,209,271"
12517,"34,3,263,17,18"
12518,"64,38,264,10,44,80,145"
12519,"64,72,11,12,44,80"
12520,"199,265,170,426,337,340,21,311,187,223"
12521,"160,128,166,15,151,186,315"
12522,"34,3,115,21,187"
12523,"69,11,44,430,53,24,62"
12524,"160,201,41,74,247,317"
12525,"199,200,170,337,21,311,187,127"
12526,"3,301,21,85,86"
12527,"199,329,170,436,343"
12528,"296,499,411,300"
12529,"3,108,21,126"
12530,"231,456,169,170,271,26"
12531,"34,116,21,187,447"
12532,"448,64,290,93,31"
12533,"233,234,11,10,51,21,60"
12534,"261,269,208,471,218"
12535,"160,334,111,441,60,414"
12536,"38,137,105,493,145,23"
12537,"3,108,21,126"
12538,"1,458,464,400,277,255"
12539,"326,265,105,493,145,376"
12540,"288,360,271,304,497,216"
12541,"0,481,1,397,313,218"
12542,"64,448,80,145,402"
12543,"128,129,0,40,8"
12544,"199,231,169,311,26"
12545,"3,199,200,170,337,21,311"
12546,"296,336,145,402,83,54"
12547,"34,263,200,199,170,337,21,311,187"
12548,"64,10,80,145,402,54"
12549,"128,194,102,40,139,145,21"
12550,"64,111,80,284,93"
12551,"387,291,457,271,218"
12552,"162,163,34,237,220,510"
12553,"448,64,40,524,145"
12554,"224,199,135,41,138,374"
12555,"199,104,170,436,343,30"
12556,"160,128,151,152,186,315"
12557,"387,455,271,377,218"
12558,"3,301,21,85,86"
12559,"69,10,11,44,24,62"
12560,"10,44,145,402,54,95"
12561,"34,3,199,200,170,337,21,311,187"
12562,"323,199,170,43,145,181,24"
12563,"80,64,461,448"
12564,"351,360,271,280,218,255"
12565,"456,346,271,313,26,27"
12566,"3,48,81,21,30"
12567,"72,44,83,54,220,221"
12568,"204,13,430,177,53,30"
12569,"72,11,12,44,60,61"
12570,"199,426,332,53,311,312,343"
12571,"199,169,170,265,426,337,340,311,223"
12572,"38,60,26,92,350,63"
12573,"34,263,169,21,311,187"
12574,"160,166,40,15,151,315"
12575,"326,105,220,221,510"
12576,"259,135,199,169,170,426,431,311"
12577,"419,233,11,239,51,60"
12578,"128,194,453,208,145,220,221"
12579,"0,8,488,265,349"
12580,"74,145,146,184,185,283"
12581,"199,169,170,436,343"
12582,"241,142,131,406"
12583,"38,135,74,141,118,246"
12584,"66,3,301,21,85,30"
12585,"64,11,205,80,24,59"
12586,"514,8,457,218,313,346"
12587,"128,194,100,13,401,145,222"
12588,"128,129,514,8,220,221"
12589,"193,131,41,406,215"
12590,"10,43,145,181,24,60"
12591,"32,43,145,181,24,31"
12592,"64,38,137,80,87"
12593,"384,297,340,265"
12594,"164,199,200,170,337,21,311,187"
12595,"131,11,109,60,241,92"
12596,"199,170,74,139,307,248,155"
12597,"355,265,271,376,313,346"
12598,"10,43,145,181,24,60"
12599,"327,488,265,8,344"
12600,"3,139,140,17,58"
12601,"34,3,21,187,447"
12602,"64,326,105,265,79,376"
12603,"69,426,11,44,24,508,62"
12604,"265,429,271,409,26,27"
12605,"267,111,115,21,123"
12606,"417,38,296,107,500,21"
12607,"69,233,10,11,44,51"
12608,"199,170,171,426,343,312,311"
12609,"457,425,265,438,218"
12610,"64,165,199,74,80,382"
12611,"199,169,170,436,343"
12612,"327,8,265,269,344,218"
12613,"454,71,38,24,25,31"
12614,"8,111,405,119,123"
12615,"227,4,392,174,30"
12616,"3,4,435,277,278"
12617,"160,296,334,371,499"
12618,"0,291,376,265,271,216"
12619,"32,514,8,180,120,31"
12620,"199,265,170,426,337,340,21,311,187,223"
12621,"66,34,199,200,170,337,311,30,447"
12622,"288,458,304,497,277,216"
12623,"3,34,187,21"
12624,"3,4,208,439,188"
12625,"3,332,17,18,53"
12626,"354,265,211,212,438,216"
12627,"456,425,265,271,349"
12628,"160,35,36,423,315"
12629,"34,263,200,199,170,337,21,311,187"
12630,"66,3,199,200,170,337,311,30"
12631,"72,11,12,44,220,221"
12632,"128,0,194,261,265,208,145"
12633,"488,425,522,265,271"
12634,"38,454,232,458,277,31"
12635,"26,23,350,231"
12636,"0,72,44,216,60,61"
12637,"258,199,426,170,171,508,31"
12638,"323,199,170,49,145,181,24"
12639,"3,102,40,41,21"
12640,"448,64,524,80,145"
12641,"34,3,199,200,170,337,21,311,447"
12642,"514,38,8,240,26,350"
12643,"456,429,271,213,252"
12644,"4,104,21,187,188,30"
12645,"34,263,139,140,15,16"
12646,"296,300,430,467,53"
12647,"514,231,8,74,118,26"
12648,"384,265,297,49,24"
12649,"64,448,322,80,54"
12650,"451,4,265,50,340,188"
12651,"160,35,36,40,334"
12652,"34,99,199,200,170,337,116,53,311"
12653,"199,40,135,236,374"
12654,"128,194,3,199,200,170,337,145,311"
12655,"38,71,199,242,24,220,382"
12656,"260,199,296,169,170,337,251"
12657,"160,128,40,186,315"
12658,"160,33,40,201,41,21"
12659,"225,268,147,120,156"
12660,"10,44,145,402,54,55"
12661,"128,160,324,41,186,315"
12662,"197,296,336,145,402,60"
12663,"34,3,263,17,18"
12664,"160,166,40,334,15,151"
12665,"3,199,200,41,42,170,337,21,311"
12666,"34,3,263,21,187"
12667,"0,313,501,89,26"
12668,"419,297,265,11,77,31"
12669,"64,72,265,44,80,376"
12670,"32,514,8,308,31"
12671,"456,425,265,271,415"
12672,"3,19,4,7"
12673,"10,493,145,220,221"
12674,"135,136,74,145,146,283"
12675,"128,194,199,170,139,145,248,153"
12676,"199,296,169,170,337,251"
12677,"265,271,340,341,280,255"
12678,"231,135,74,141,118,26"
12679,"26,231,8,457,308,218"
12680,"128,194,296,300,145,21,187"
12681,"164,108,21,126"
12682,"265,363,399,304,271,216"
12683,"0,38,8,206,240,249"
12684,"11,205,239,49,24,60"
12685,"454,10,220,221,31"
12686,"0,484,211,216,254,255"
12687,"326,105,10,220,221"
12688,"128,38,137,175,87"
12689,"448,64,10,145,402,54"
12690,"488,265,376,313,346"
12691,"3,4,111,176,472"
12692,"0,484,38,240,313,255"
12693,"199,296,169,170,60,337,251,92"
12694,"68,21,53,182,187"
12695,"10,43,145,181,24,60"
12696,"3,199,200,170,337,21,311"
12697,"448,64,90,80"
12698,"448,64,80,93"
12699,"288,67,73,11,44,498"
12700,"40,131,368,184"
12701,"33,225,147,21,120,156"
12702,"265,399,208,273,209"
12703,"38,39,82,24,345"
12704,"3,301,21,85,86"
12705,"64,44,80,145,402,468"
12706,"34,296,169,46,530,311"
12707,"326,105,10,220,221"
12708,"240,137,38,87"
12709,"224,41,40,160"
12710,"68,169,170,21,53,187"
12711,"326,105,10,220,221"
12712,"322,296,336,83,54"
12713,"326,105,10,220,221"
12714,"64,38,240,80,91"
12715,"3,325,15,16,53"
12716,"40,131,134"
12717,"417,296,500,21,182"
12718,"3,199,200,170,108,337,21,311"
12719,"40,44,145,146,468"
12720,"38,74,309,21,23,124"
12721,"326,105,242,220,221"
12722,"80,64,93,448"
12723,"131,134,199,169,170,171"
12724,"320,515,265,60,17,92"
12725,"41,42,267,111,21,126"
12726,"257,355,424,271,216,218"
12727,"38,135,40,189,94"
12728,"418,38,72,265,44,240"
12729,"40,10,145,402,54"
12730,"393,50,3,53"
12731,"0,521,208,211,216,254"
12732,"64,395,396,80,49,24"
12733,"41,202,111,112,286"
12734,"448,64,10,524,145"
12735,"515,296,265,460,300"
12736,"64,10,11,44,45,80"
12737,"0,255,462,463"
12738,"328,145,402,24,25,31"
12739,"226,142,131,486"
12740,"3,108,21"
12741,"4,111,275,435,120,121"
12742,"3,199,200,170,337,21,311,187"
12743,"34,3,263,21,187"
12744,"64,448,10,524,145"
12745,"515,265,202,366,111,271"
12746,"128,160,324,41,186,315"
12747,"34,199,200,170,337,21,311,187,447"
12748,"323,199,170,43,145,181,24"
12749,"40,10,145,220,221"
12750,"34,3,263,17,21,187"
12751,"3,332,17,18,53"
12752,"73,10,395,44,496,145"
12753,"3,4,238,7"
12754,"66,3,147,148,30"
12755,"128,194,139,204,13,140,145"
12756,"96,420,296,145,437,31"
12757,"323,199,233,170,239,51,60"
12758,"100,135,204,13,189,222"
12759,"74,84,118,23"
12760,"325,172,21,53,154"
12761,"3,4,5,331,19"
12762,"34,263,169,21,311,187"
12763,"448,64,67,10,11,44,54"
12764,"128,194,3,100,40,145,85"
12765,"0,8,206,208,369"
12766,"288,38,103,457,498,218"
12767,"72,11,12,44,60,61"
12768,"64,34,237,80,21,182"
12769,"10,109,11,205"
12770,"33,225,356,199,21,120"
12771,"384,64,265,80,49,24"
12772,"160,40,315,334"
12773,"131,111,441,60,414,159"
12774,"291,455,265,271,341"
12775,"8,206,208,369,285"
12776,"21,108,301,22"
12777,"66,3,199,200,170,337,311,30"
12778,"66,3,4,238,30"
12779,"67,40,10,11,44,145,54"
12780,"128,129,131,265,241,376"
12781,"33,225,147,148,21,120"
12782,"488,425,349,265"
12783,"0,10,493,145,249,220"
12784,"291,265,271,313,346,349"
12785,"83,115,21,243,54,184"
12786,"360,271,304,216,445,255"
12787,"162,163,135,40,250"
12788,"8,458,206,208,369,277"
12789,"199,200,170,267,111,337,115,21,311"
12790,"322,8,115,405,54,21"
12791,"3,4,70,294,15"
12792,"3,187,108,21"
12793,"3,199,200,170,48,337,21,311"
12794,"297,265,145,115,21,502"
12795,"184,185,40,368"
12796,"38,264,10,240,54"
12797,"69,426,11,44,24,508,62"
12798,"131,199,494,241,343,184"
12799,"319,211,372,279,249,255"
12800,"69,233,10,11,44,51"
12801,"514,456,8,271,26,350"
12802,"80,64,461,448"
12803,"13,207,208,369,401,28"
12804,"160,201,40,41"
12805,"128,194,3,41,42,145,21"
12806,"35,36,201,74,41,317"
12807,"0,313,346,501"
12808,"288,291,271,498,444"
12809,"64,10,93,60,61"
12810,"80,90,64,461"
12811,"139,13,401,153,122"
12812,"40,139,204,13,430,53"
12813,"456,271,145,402,444"
12814,"3,35,390,528,53,311"
12815,"0,211,212,216,254"
12816,"430,467,21,53,22"
12817,"326,105,10,220,221"
12818,"160,135,494,431,184,315"
12819,"128,194,3,145,21,187"
12820,"384,38,231,232,265,26"
12821,"448,64,10,44,80,145"
12822,"258,420,296,426,508,31"
12823,"3,199,200,170,337,21,311,187"
12824,"57,228,5,6"
12825,"162,163,131,135,241,250"
12826,"448,64,145,402,24,25"
12827,"135,199,169,431,281"
12828,"38,264,10,44,145,402"
12829,"0,484,265,438,216,255"
12830,"484,265,438,376,255"
12831,"323,199,170,43,145,181,24"
12832,"296,169,499,411"
12833,"199,169,170,171,23,31"
12834,"64,323,199,170,239,80,60"
12835,"199,296,169,170,337,251"
12836,"38,103,199,169,265,340"
12837,"419,297,265,11,313,346"
12838,"455,360,271,280,255"
12839,"40,131,142"
12840,"34,131,237,494,241,184"
12841,"199,169,170,426,265,399,337,311,223"
12842,"0,8,206,208,369"
12843,"135,199,329,138,170,343"
12844,"259,69,199,169,170,426,11,44,311"
12845,"80,473,64,448"
12846,"160,40,41,139,315,286"
12847,"199,296,169,170,426,337,311,251,223"
12848,"448,64,323,199,170,93"
12849,"38,137,74,493,303,145"
12850,"10,53,220,221,287"
12851,"139,204,140,366,271,13"
12852,"385,131,5,241,406"
12853,"38,8,206,240,369,208"
12854,"226,131,393,142,53"
12855,"322,49,83,54,24"
12856,"131,40,74,406,184,283"
12857,"160,3,102,21,315"
12858,"488,265,397,376,313"
12859,"0,38,8,206,240,249"
12860,"231,8,457,218,308,26"
12861,"108,48,124,21"
12862,"4,108,238,21,182"
12863,"3,199,200,170,337,21,311"
12864,"296,74,333,113,84,28"
12865,"0,8,501,313,346"
12866,"320,17,18,3"
12867,"448,64,10,524,145"
12868,"64,448,80,145,402"
12869,"4,41,19,435,286"
12870,"74,528,243,311,184,317"
12871,"3,332,17,18,53"
12872,"67,10,11,44,54,24,25"
12873,"323,199,170,43,145,181,24"
12874,"105,23,318,326"
12875,"454,10,220,221,31"
12876,"4,111,435,21,182,472"
12877,"34,163,162,237,21,182"
12878,"48,3,124,21"
12879,"8,206,271,208,369,444"
12880,"323,199,170,43,145,181,24"
12881,"128,131,199,40,170,426,337,466,274,311"
12882,"240,137,91,38"
12883,"226,131,40,368,184"
12884,"128,194,145,147,148,21,187"
12885,"73,10,395,44,496,145"
12886,"69,10,11,44,145,24,62"
12887,"69,11,44,145,402,24,62"
12888,"167,111,112,15,17,147,56"
12889,"69,199,11,44,24,62,382"
12890,"69,10,11,44,220,221"
12891,"256,265,376,218,509,255"
12892,"3,187,108,21"
12893,"199,169,170,171,426,508"
12894,"326,105,10,220,221"
12895,"4,267,111,435,123"
12896,"96,239,120,121,60,31"
12897,"3,199,200,170,337,21,311"
12898,"456,0,429,271"
12899,"448,64,38,231,240,26"
12900,"1,452,296,337,339,277,413"
12901,"128,129,418,0,8,265"
12902,"8,0,308,206"
12903,"291,360,271,213,214"
12904,"417,296,74,500,21,118"
12905,"69,10,11,44,205"
12906,"131,134,296,306,371"
12907,"160,199,40,334,382"
12908,"34,263,425,265,21,187"
12909,"3,108,21"
12910,"3,199,200,170,337,21,311,187"
12911,"37,108,13,301,21"
12912,"26,231,313,346,350"
12913,"38,202,111,309,24,62"
12914,"64,67,73,11,44,80"
12915,"3,108,301,85,21"
12916,"43,145,181,23,24"
12917,"352,288,271,213,469,214"
12918,"199,296,169,170,337,251"
12919,"72,11,12,524,44,145"
12920,"448,64,524,80,145"
12921,"288,482,265,492,208,209"
12922,"296,169,411,300"
12923,"259,199,169,170,426,311,343"
12924,"199,296,202,300,111,343"
12925,"64,80,145,402,24,62"
12926,"26,455,457,271,218,350"
12927,"64,323,199,170,111,282,93"
12928,"256,3,199,200,170,337,311,255"
12929,"448,64,524,80,145"
12930,"3,19,4,7"
12931,"33,147,148,21,127"
12932,"169,15,16,21,311,187"
12933,"199,169,343,24,62"
12934,"64,448,43,80,24"
12935,"170,111,112,436,412"
12936,"40,10,145,402,54"
12937,"128,129,322,420,296,54"
12938,"3,108,111,21,126"
12939,"38,71,264,24,91"
12940,"3,108,21,126"
12941,"135,74,236,244,283"
12942,"38,231,240,26,91"
12943,"66,3,147,148,30"
12944,"454,199,169,170,426,337,311,31,223"
12945,"34,3,263,21,187"
12946,"288,0,128,195,40"
12947,"10,43,145,181,24,60"
12948,"128,40,41,139,186"
12949,"3,199,200,170,17,18,337,311"
12950,"33,35,36,201,41,21"
12951,"38,8,206,240,313,346"
12952,"34,263,169,21,311,187"
12953,"384,265,76,49,23,24"
12954,"259,199,135,169,170,426,431,311"
12955,"64,10,80,145,402,54"
12956,"240,82,38,103"
12957,"4,430,19,53,375"
12958,"160,35,36,528,311,247"
12959,"64,10,11,80,24,25"
12960,"38,264,10,11,44,45,145"
12961,"4,15,17,51,52,56,188"
12962,"96,111,282,60,61,31"
12963,"44,493,173,145,370,54,216"
12964,"38,199,296,170,145,337,181,251,94"
12965,"128,160,194,131,166,15,145,151,159"
12966,"388,4,174,111,435"
12967,"488,40,265,145,402"
12968,"21,3,301"
12969,"96,258,199,170,171,31"
12970,"199,200,170,15,48,16,337,21,311"
12971,"199,169,170,458,426,337,277,311,223"
12972,"64,448,524,80,145"
12973,"197,38,309,24,345,60"
12974,"454,10,24,25,220,31"
12975,"3,19,4,407"
12976,"265,204,13,340,376"
12977,"69,426,11,44,24,508,62"
12978,"160,334,40,302"
12979,"40,226,131,134"
12980,"98,38,231,457,218,26"
12981,"418,38,265,240,218,446"
12982,"448,64,524,80,145"
12983,"291,77,13,271,401,31"
12984,"80,473,64,448"
12985,"131,40,406,184,185"
12986,"488,425,265,313,346"
12987,"448,64,326,105,44,173,54"
12988,"8,206,208,369,285"
